Date,Open,High,Low,Close,Volume,Company,Ticker
2018-01-03,21.18440056107437,21.81166393314926,21.127375299800107,21.754638671875,9014000,MARVELL,MRVL
2018-01-03,180.2967176457999,183.1714667479119,179.751502436514,183.0624237060547,16886600,META,META
2018-01-03,43.39359848334827,43.929923113891036,42.954786069321415,43.861663818359375,43376700,MICRON,MU
2018-01-03,20.399999618530273,21.200000762939453,20.399999618530273,21.149999618530273,306500,MODINE_COOLING,MOD
2018-01-03,5.039821399854045,5.276873510517118,5.03117892159349,5.2465009689331055,914704000,NVIDIA,NVDA
2018-01-03,104.27527143163462,104.43386527127954,103.68495253153976,104.03738403320312,2873200,NXP,NXPI
2018-01-03,22.0,22.860000610351562,21.809999465942383,22.780000686645508,7889700,ON_SEMI,ON
2018-01-03,52.436485173990214,53.111837131880485,52.01036937189465,53.01536178588867,6844200,QUALCOMM,QCOM
2018-01-03,2.134999990463257,2.1549999713897705,2.109999895095825,2.1500000953674316,4094000,SUPER_MICRO_COOLING,SMCI
2018-01-03,34.142311597725566,34.32291631524343,34.019171448220824,34.240821838378906,6963200,TSMC,TSM
2018-01-04,12.100000381469727,12.430000305175781,11.970000267028809,12.119999885559082,109503000,AMD,AMD
2018-01-04,49.64411970293564,50.044915014742394,49.17045062090259,49.45283126831055,9462800,APPLIED_MATERIALS,AMAT
2018-01-04,166.22775901515388,167.40661281397382,165.2238796894177,166.4672088623047,915600,ASML,ASML
2018-01-04,21.4144737128178,21.427878120036993,21.165312356816397,21.290681838989258,19067000,BROADCOM,AVGO
2018-01-04,54.372367004712004,54.71879390313872,54.23211211278629,54.30644989013672,26052000,GOOGLE,GOOGL
2018-01-04,36.53485657887646,37.483487703033596,35.83807354719388,37.298797607421875,89209100,INTEL,INTC
2018-01-04,9.519552408228375,9.65447508966519,9.378456815640753,9.485159873962402,19255000,KLA,KLAC
2018-01-04,17.368859322036073,17.533640332220948,17.204078311851198,17.224563598632812,22272000,LAM_RESEARCH,LRCX
2018-01-04,21.830675495581758,22.305875237596762,21.697620147895368,22.248851776123047,9221200,MARVELL,MRVL
2018-01-04,183.29040248500226,184.58901137891618,182.4973787457023,182.72537231445312,13880900,META,META
2018-01-04,44.846560272935555,45.81194399216263,43.89092256886086,45.71443176269531,52229500,MICRON,MU
2018-01-04,21.299999237060547,21.399999618530273,20.950000762939453,21.149999618530273,170700,MODINE_COOLING,MOD
2018-01-04,5.327739439924537,5.384286195923432,5.2519319720719775,5.274155616760254,583268000,NVIDIA,NVDA
2018-01-04,104.04618689128486,104.25764981931503,103.66733093655853,103.85235595703125,2153500,NXP,NXPI
2018-01-04,23.170000076293945,23.200000762939453,22.600000381469727,22.780000686645508,5719700,ON_SEMI,ON
2018-01-04,53.20832310498095,53.489719777864146,52.99124742418174,53.08772277832031,5060100,QUALCOMM,QCOM
2018-01-04,2.1500000953674316,2.194999933242798,2.140000104904175,2.1649999618530273,3631000,SUPER_MICRO_COOLING,SMCI
2018-01-04,34.413202523372995,34.47887808001853,34.02736958862059,34.06020736694336,4876600,TSMC,TSM
2018-01-05,12.1899995803833,12.220000267028809,11.65999984741211,11.880000114440918,63808900,AMD,AMD
2018-01-05,49.78074680973782,50.01757956827072,49.38905905635451,49.735198974609375,10902200,APPLIED_MATERIALS,AMAT
2018-01-05,166.55011886446556,168.95387865595643,166.46723398790846,168.41970825195312,516100,ASML,ASML
2018-01-05,21.444436466553228,21.62499968393811,21.245737520641047,21.416839599609375,28633000,BROADCOM,AVGO
2018-01-05,54.687572433295145,55.18962089008967,54.60579709757864,55.02656555175781,30250000,GOOGLE,GOOGL
2018-01-05,37.298806607280866,37.90324473700295,36.85387476313712,37.559051513671875,41824000,INTEL,INTC
2018-01-05,9.557472081167306,9.76029678528755,9.515143066987468,9.68798542022705,14690000,KLA,KLAC
2018-01-05,17.359950715894115,17.56303331903226,17.319868667877266,17.49355697631836,17130000,LAM_RESEARCH,LRCX
2018-01-05,22.33438782069994,22.467443168064598,21.859188079833984,21.859188079833984,5855400,MARVELL,MRVL
2018-01-05,183.97442366501062,185.27301761188517,183.3201653765827,185.2234649658203,13574500,META,META
2018-01-05,44.9830747947337,45.499896259685016,44.251721980623984,44.661277770996094,47381100,MICRON,MU
2018-01-05,21.350000381469727,21.649999618530273,21.229999542236328,21.5,269900,MODINE_COOLING,MOD
2018-01-05,5.288971090438664,5.356135603489793,5.212175987069669,5.318849563598633,580124000,NVIDIA,NVDA
2018-01-05,104.04617764789414,104.24001528699894,103.88759054906767,104.01094055175781,1631700,NXP,NXPI
2018-01-05,22.850000381469727,22.950000762939453,22.6200008392334,22.829999923706055,4773300,ON_SEMI,ON
2018-01-05,53.09576866613099,53.546003378615694,52.6616111359545,53.44148635864258,5421800,QUALCOMM,QCOM
2018-01-05,2.180000066757202,2.190000057220459,2.140000104904175,2.1700000762939453,2178000,SUPER_MICRO_COOLING,SMCI
2018-01-05,34.38858645095668,34.94681632973278,34.30649511120062,34.85651397705078,5330800,TSMC,TSM
2018-01-08,12.010000228881836,12.300000190734863,11.850000381469727,12.279999732971191,63346000,AMD,AMD
2018-01-08,50.1086791356147,51.4203792354615,50.072245724362176,50.937599182128906,12658000,APPLIED_MATERIALS,AMAT
2018-01-08,168.71443650998455,169.8840857939953,168.36445938885174,169.30386352539062,763900,ASML,ASML
2018-01-08,21.361638660986877,21.49016182299037,21.214981279212047,21.46808433532715,20971000,BROADCOM,AVGO
2018-01-08,55.06175536990907,55.466170286027186,55.01219558957566,55.22084426879883,24644000,GOOGLE,GOOGL
2018-01-08,37.16448737872296,37.642999830611934,36.90424247233195,37.559051513671875,33733800,INTEL,INTC
2018-01-08,9.572464431961468,9.783226492124205,9.572464431961468,9.714442253112793,7727000,KLA,KLAC
2018-01-08,17.487332069402946,17.768796788513555,17.48020689643207,17.62539291381836,27627000,LAM_RESEARCH,LRCX
2018-01-08,21.83067703982187,22.087285353720073,21.754645148230914,22.0207576751709,5529500,MARVELL,MRVL
2018-01-08,185.57039096893325,187.25558917125224,184.70796929869047,186.6409912109375,17994700,META,META
2018-01-08,44.18346869300093,44.94407453279589,43.79341231780424,44.41749954223633,32217400,MICRON,MU
2018-01-08,21.5,21.75,20.899999618530273,21.5,319500,MODINE_COOLING,MOD
2018-01-08,5.4423143725652325,5.555901465342016,5.397373027882378,5.481822967529297,881216000,NVIDIA,NVDA
2018-01-08,104.53958517925705,104.53958517925705,103.92282843902419,104.21358489990234,1258000,NXP,NXPI
2018-01-08,22.850000381469727,23.059999465942383,22.579999923706055,22.969999313354492,3271400,ON_SEMI,ON
2018-01-08,53.264600614933606,53.489717945528575,53.0153644466302,53.280677795410156,4266900,QUALCOMM,QCOM
2018-01-08,2.1649999618530273,2.180000066757202,2.1500000953674316,2.180000066757202,3484000,SUPER_MICRO_COOLING,SMCI
2018-01-08,34.807257051553215,34.87292949067489,34.63486024424373,34.840091705322266,3538200,TSMC,TSM
2018-01-09,12.0,12.020000457763672,11.710000038146973,11.819999694824219,62560900,AMD,AMD
2018-01-09,51.16531266077728,51.17442361759035,49.22509583702136,49.9720344543457,13564900,APPLIED_MATERIALS,AMAT
2018-01-09,169.5248907406084,169.6169803606054,166.91851418758185,168.39207458496094,854300,ASML,ASML
2018-01-09,21.530376622578903,21.592667326187748,21.146384716182332,21.170827865600586,26027000,BROADCOM,AVGO
2018-01-09,55.43049281730816,55.43049281730816,54.92299184474159,55.150474548339844,26808000,GOOGLE,GOOGL
2018-01-09,37.52546972713742,37.64299864813077,36.50968039292586,36.618812561035156,44282300,INTEL,INTC
2018-01-09,9.729434342664412,9.762944679335545,9.579520032713026,9.629785537719727,8669000,KLA,KLAC
2018-01-09,17.6556711874423,17.7919498408488,17.22367587493352,17.597774505615234,29550000,LAM_RESEARCH,LRCX
2018-01-09,22.125298158195605,22.153808979361774,21.849681468636273,22.001745223999023,9580000,MARVELL,MRVL
2018-01-09,187.05733464377002,187.15647017887486,185.47127196380572,186.23455810546875,12393100,META,META
2018-01-09,44.14445238439404,44.41748955371971,41.70660988726505,41.90163803100586,62982900,MICRON,MU
2018-01-09,21.549999237060547,21.700000762939453,21.049999237060547,21.25,226600,MODINE_COOLING,MOD
2018-01-09,5.487256847577626,5.52676545407122,5.398856305224729,5.480342864990234,497000000,NVIDIA,NVDA
2018-01-09,104.23122449726522,104.69819339264217,104.19598067394425,104.3633804321289,1408600,NXP,NXPI
2018-01-09,22.8799991607666,23.030000686645508,22.479999542236328,22.920000076293945,5407200,ON_SEMI,ON
2018-01-09,52.77416455225145,52.951044209945564,52.211371217758625,52.4766845703125,7632300,QUALCOMM,QCOM
2018-01-09,2.180000066757202,2.180000066757202,2.119999885559082,2.125,3116000,SUPER_MICRO_COOLING,SMCI
2018-01-09,34.8811398986154,34.889347779019594,34.585606098727986,34.626651763916016,5729900,TSMC,TSM
2018-01-10,11.630000114440918,12.149999618530273,11.5600004196167,11.960000038146973,52561200,AMD,AMD
2018-01-10,49.27064579834288,49.288864239228424,47.87696808131617,48.55103302001953,14537200,APPLIED_MATERIALS,AMAT
2018-01-10,167.0566800202063,167.20404029736054,165.15946212425627,166.430419921875,668700,ASML,ASML
2018-01-10,20.97212853973998,20.984744892190584,20.558174119859096,20.723756790161133,31607000,BROADCOM,AVGO
2018-01-10,54.86350914916023,55.149970485161695,54.713839150969285,55.01913070678711,20734000,GOOGLE,GOOGL
2018-01-10,36.37535670073703,36.60201776199974,35.628202704549764,35.67857360839844,45735000,INTEL,INTC
2018-01-10,9.560119962690113,9.560119962690113,9.233836093898253,9.372286796569824,14395000,KLA,KLAC
2018-01-10,17.310077497960982,17.38935140174439,16.94933893322615,17.071367263793945,35108000,LAM_RESEARCH,LRCX
2018-01-10,21.697617607771825,22.0682727830734,21.479026187093613,21.99224090576172,9401900,MARVELL,MRVL
2018-01-10,185.31265942183705,186.25438649267394,184.01406560430883,186.20481872558594,10529900,META,META
2018-01-10,40.9069942042002,42.29168683377313,40.36091619430901,42.23318099975586,53348000,MICRON,MU
2018-01-10,21.149999618530273,21.399999618530273,21.0,21.100000381469727,282200,MODINE_COOLING,MOD
2018-01-10,5.387989697031971,5.526763836900809,5.333665496743862,5.523306846618652,582664000,NVIDIA,NVDA
2018-01-10,104.29288775510977,105.08585016322326,104.02856247102447,104.9801254272461,1868300,NXP,NXPI
2018-01-10,22.639999389648438,22.809999465942383,22.3700008392334,22.639999389648438,6137300,ON_SEMI,ON
2018-01-10,52.64552665397805,52.85456066494027,52.16312537578941,52.46864700317383,6569300,QUALCOMM,QCOM
2018-01-10,2.109999895095825,2.1449999809265137,2.0950000286102295,2.130000114440918,2598000,SUPER_MICRO_COOLING,SMCI
2018-01-10,33.94527386601737,34.02736830873644,33.4280929690097,33.90422821044922,7102700,TSMC,TSM
2018-01-11,12.069999694824219,12.1899995803833,11.899999618530273,12.140000343322754,38354900,AMD,AMD
2018-01-11,48.70588175737796,48.760533598183734,47.93161375611489,48.459938049316406,10694200,APPLIED_MATERIALS,AMAT
2018-01-11,165.85016959286412,165.98831104620086,163.85164360065858,164.44107055664062,831900,ASML,ASML
2018-01-11,20.78210399739671,20.804181486006986,20.622830257017974,20.77658462524414,17726000,BROADCOM,AVGO
2018-01-11,55.1266824577769,55.252565133136116,54.83774443550206,55.11379623413086,22424000,GOOGLE,GOOGL
2018-01-11,35.93043460672057,36.58524378186446,35.636612234967565,36.442527770996094,35371500,INTEL,INTC
2018-01-11,9.404031151048915,9.413732042080472,9.255881262525365,9.368757247924805,10009000,KLA,KLAC
2018-01-11,17.106991125443525,17.174685336748922,16.781881886211043,16.845123291015625,28164000,LAM_RESEARCH,LRCX
2018-01-11,22.09678552428648,22.09678552428648,21.716626135879604,22.001745223999023,5198600,MARVELL,MRVL
2018-01-11,186.7599577874975,186.7599577874975,185.7488478548627,186.1354522705078,9588600,META,META
2018-01-11,42.437971697355444,42.90603711035878,41.5603467230659,41.755374908447266,39402200,MICRON,MU
2018-01-11,21.149999618530273,21.850000381469727,21.149999618530273,21.75,340500,MODINE_COOLING,MOD
2018-01-11,5.555902238512881,5.58726241973231,5.511701738594264,5.533185005187988,406032000,NVIDIA,NVDA
2018-01-11,104.98013111257796,105.27088759640384,104.62769962206826,105.0682373046875,2576800,NXP,NXPI
2018-01-11,22.799999237060547,23.229999542236328,22.639999389648438,23.079999923706055,6446600,ON_SEMI,ON
2018-01-11,52.42040628745466,52.661606940778384,52.37216861038488,52.60532760620117,4233100,QUALCOMM,QCOM
2018-01-11,2.134999990463257,2.184999942779541,2.115000009536743,2.1700000762939453,2117000,SUPER_MICRO_COOLING,SMCI
2018-01-11,33.83856458585085,33.98633148958165,33.61691423025463,33.682586669921875,5701800,TSMC,TSM
2018-01-12,11.819999694824219,12.069999694824219,11.800000190734863,12.020000457763672,47149300,AMD,AMD
2018-01-12,48.49637183702689,49.18865508335703,48.350627812809414,48.687660217285156,9072300,APPLIED_MATERIALS,AMAT
2018-01-12,166.79876863695816,167.1303221586457,165.72122320473525,166.57772827148438,710300,ASML,ASML
2018-01-12,20.767912933547183,20.920089703969648,20.65910158729118,20.838876724243164,19881000,BROADCOM,AVGO
2018-01-12,55.017148724300554,56.06782960361412,54.91356739186002,56.03561782836914,38586000,GOOGLE,GOOGL
2018-01-12,36.47609806065006,36.60202052614749,36.1067178093763,36.2998046875,29973600,INTEL,INTC
2018-01-12,9.404910139733513,9.550415045484826,9.373163385479799,9.461348533630371,9906000,KLA,KLAC
2018-01-12,16.845124655168338,17.046425163448312,16.772085711030293,16.790790557861328,27881000,LAM_RESEARCH,LRCX
2018-01-12,21.992241885855176,23.00916896999729,21.98273767417479,22.657522201538086,18423600,MARVELL,MRVL
2018-01-12,176.50996931999322,179.900196098337,175.8557110489199,177.80856323242188,77551300,META,META
2018-01-12,41.755374277424096,42.27219579899907,41.618855665676236,41.74562454223633,28458500,MICRON,MU
2018-01-12,21.75,21.850000381469727,21.5,21.799999237060547,214200,MODINE_COOLING,MOD
2018-01-12,5.521332117817926,5.555655230806842,5.465526210043849,5.5060224533081055,359916000,NVIDIA,NVDA
2018-01-12,105.10351892279202,105.46475645696916,104.83919352933636,105.3590316772461,2027200,NXP,NXPI
2018-01-12,23.1299991607666,23.65999984741211,23.059999465942383,23.56999969482422,5906200,ON_SEMI,ON
2018-01-12,52.75004582715511,52.98320481879777,52.3239299966999,52.56512451171875,5007200,QUALCOMM,QCOM
2018-01-12,2.1649999618530273,2.180000066757202,2.130000114440918,2.1500000953674316,3071000,SUPER_MICRO_COOLING,SMCI
2018-01-12,33.690801129549136,33.904240494787494,33.460939738234075,33.81393814086914,5028000,TSMC,TSM
2018-01-16,12.050000190734863,12.199999809265137,11.800000190734863,11.90999984741211,42686600,AMD,AMD
2018-01-16,49.935603554294886,50.463927918715605,49.19777233064909,49.64411544799805,14385000,APPLIED_MATERIALS,AMAT
2018-01-16,172.86806139124695,173.60484870564733,170.62086640619793,171.65237426757812,1518900,ASML,ASML
2018-01-16,20.909047011468136,21.052552173880933,20.631500829620126,20.75687026977539,33528000,BROADCOM,AVGO
2018-01-16,56.51437724924669,56.93911218694658,55.8378769518284,56.03810119628906,36462000,GOOGLE,GOOGL
2018-01-16,36.56004785498253,36.76152829134853,36.005980658004624,36.21585464477539,38367200,INTEL,INTC
2018-01-16,9.570699207339045,9.634192728210671,9.4472409850821,9.493978500366211,14927000,KLA,KLAC
2018-01-16,17.117680409646717,17.441899424145305,16.780991498394187,16.958242416381836,42511000,LAM_RESEARCH,LRCX
2018-01-16,22.876113040605187,22.876113040605187,22.30587304372396,22.410417556762695,11257200,MARVELL,MRVL
2018-01-16,179.92004044661147,180.16786419378312,176.49015313033306,176.8371124267578,36183800,META,META
2018-01-16,42.06741757103125,42.76951753467284,41.365317607389656,41.85288619995117,38174800,MICRON,MU
2018-01-16,21.799999237060547,21.850000381469727,21.299999237060547,21.450000762939453,320700,MODINE_COOLING,MOD
2018-01-16,5.532443261915001,5.617880372920062,5.350703540707582,5.435153007507324,702348000,NVIDIA,NVDA
2018-01-16,105.30612604921416,105.64093899443432,105.20040130615234,105.20040130615234,2516900,NXP,NXPI
2018-01-16,23.81999969482422,24.06999969482422,23.31999969482422,23.5,6673800,ON_SEMI,ON
2018-01-16,53.24852397138314,55.19418792998684,53.087721495060144,54.872589111328125,24478800,QUALCOMM,QCOM
2018-01-16,2.1549999713897705,2.184999942779541,2.134999990463257,2.1500000953674316,3217000,SUPER_MICRO_COOLING,SMCI
2018-01-16,34.48708183480689,34.7661966540078,34.32289922599197,34.667686462402344,9081600,TSMC,TSM
2018-01-17,11.899999618530273,12.1899995803833,11.819999694824219,12.180000305175781,39020800,AMD,AMD
2018-01-17,50.746294229485024,52.39502630190034,50.527679933856874,52.23106384277344,17924200,APPLIED_MATERIALS,AMAT
2018-01-17,179.58200593625943,185.30128739137513,179.37017028751572,183.44090270996094,2653200,ASML,ASML
2018-01-17,20.93270381652249,21.015494395500614,20.536883637539937,20.958723068237305,37365000,BROADCOM,AVGO
2018-01-17,56.318606039573176,56.465304032249215,55.680760732345256,56.454402923583984,27830000,GOOGLE,GOOGL
2018-01-17,36.56005522046816,37.31560300602672,36.5264746072381,37.26523208618164,32368600,INTEL,INTC
2018-01-17,9.634192272693474,10.089225786774628,9.583044576465872,10.008095741271973,20474000,KLA,KLAC
2018-01-17,17.326994936360652,18.31835674748002,17.257520288133534,18.266695022583008,64971000,LAM_RESEARCH,LRCX
2018-01-17,22.476951067736387,22.67653593426826,22.315383056827134,22.4199275970459,7143400,MARVELL,MRVL
2018-01-17,177.69952368356135,177.7590140851603,174.26965169674097,176.05398559570312,27992400,META,META
2018-01-17,42.13567924339214,43.276591748400996,41.91139812459713,43.15957260131836,38077100,MICRON,MU
2018-01-17,21.5,22.479999542236328,21.350000381469727,22.399999618530273,554400,MODINE_COOLING,MOD
2018-01-17,5.449721845317526,5.558864301690892,5.355889051648854,5.54898738861084,538408000,NVIDIA,NVDA
2018-01-17,105.14753723144531,105.2620813379919,104.67176242081418,105.14753723144531,4177600,NXP,NXPI
2018-01-17,23.6200008392334,24.049999237060547,23.579999923706055,23.920000076293945,6988400,ON_SEMI,ON
2018-01-17,55.08967636508586,55.39519806731745,54.06056483627925,54.687679290771484,12559100,QUALCOMM,QCOM
2018-01-17,2.1700000762939453,2.174999952316284,2.130000114440918,2.1649999618530273,4298000,SUPER_MICRO_COOLING,SMCI
2018-01-17,35.020696141436794,35.52146140392211,34.88934813255405,35.406532287597656,7117700,TSMC,TSM
2018-01-18,12.180000305175781,12.680000305175781,12.149999618530273,12.470000267028809,62086200,AMD,AMD
2018-01-18,51.693637533722516,53.406132578271595,51.62987473457337,52.28572463989258,17677700,APPLIED_MATERIALS,AMAT
2018-01-18,186.2038241199854,189.3351661404103,185.86306584408362,187.29058837890625,3618500,ASML,ASML
2018-01-18,20.931126217293137,21.293830164835462,20.853855010214716,21.27332878112793,30319000,BROADCOM,AVGO
2018-01-18,56.46679541498418,56.52825075179581,55.72883982129823,56.29928207397461,27498000,GOOGLE,GOOGL
2018-01-18,37.27361653426944,37.55904524763936,37.08052967315885,37.34077453613281,26826500,INTEL,INTC
2018-01-18,9.95077915564295,10.214451677551411,9.877585566231176,10.110393524169922,13531000,KLA,KLAC
2018-01-18,18.08142910684916,18.379818117292192,17.792839328983746,18.299654006958008,41988000,LAM_RESEARCH,LRCX
2018-01-18,22.457939781198004,22.71454808575605,22.429428955853698,22.514965057373047,8558500,MARVELL,MRVL
2018-01-18,176.57937203338523,179.40455352930326,175.53850932395844,178.23483276367188,23304900,META,META
2018-01-18,43.1108136599709,43.539876398134574,42.818273251129476,42.89628601074219,25152100,MICRON,MU
2018-01-18,22.350000381469727,22.350000381469727,21.350000381469727,22.200000762939453,670500,MODINE_COOLING,MOD
2018-01-18,5.529726520095098,5.596397447654057,5.498613608959416,5.5420732498168945,408632000,NVIDIA,NVDA
2018-01-18,105.20040577861849,105.90526207659278,105.20040577861849,105.72904968261719,3981600,NXP,NXPI
2018-01-18,24.059999465942383,24.979999542236328,23.899999618530273,24.739999771118164,12371100,ON_SEMI,ON
2018-01-18,54.47061413540072,54.81633193173039,54.26157389869239,54.711814880371094,6797900,QUALCOMM,QCOM
2018-01-18,2.1700000762939453,2.184999942779541,2.1449999809265137,2.1500000953674316,1775000,SUPER_MICRO_COOLING,SMCI
2018-01-18,36.00580089678211,36.818515567896654,35.71026715034666,36.58865737915039,11866200,TSMC,TSM
2018-01-19,12.5600004196167,12.880000114440918,12.539999961853027,12.59000015258789,46800700,AMD,AMD
2018-01-19,52.55899427550493,52.577212714520684,51.21086106164696,52.28572463989258,11458700,APPLIED_MATERIALS,AMAT
2018-01-19,189.0036255157057,189.7496174966162,187.1156126183478,189.27992248535156,1122900,ASML,ASML
2018-01-19,21.22208016185145,21.244945703576768,20.979226271865535,21.004457473754883,29963000,BROADCOM,AVGO
2018-01-19,56.40137921915933,56.686350797479946,56.12730875089229,56.6724739074707,30552000,GOOGLE,GOOGL
2018-01-19,37.45831322159955,37.68497754161279,37.147700576732525,37.62621307373047,25780200,INTEL,INTC
2018-01-19,10.119208331923698,10.151836452612208,10.016913786986022,10.143017768859863,9885000,KLA,KLAC
2018-01-19,18.335281940482712,18.486702852184585,18.090336797731595,18.484922409057617,26150000,LAM_RESEARCH,LRCX
2018-01-19,22.65752259583353,22.714546054165176,22.467441984403976,22.50545883178711,7587400,MARVELL,MRVL
2018-01-19,179.27566551601325,180.78242267833858,178.60157720574531,179.71182250976562,26826500,META,META
2018-01-19,42.857284004918476,43.10106832380897,41.589606290658644,41.68711853027344,41469200,MICRON,MU
2018-01-19,22.200000762939453,23.149999618530273,22.200000762939453,23.100000381469727,415700,MODINE_COOLING,MOD
2018-01-19,5.632201191606493,5.70627967200121,5.605286126571354,5.6820807456970215,609380000,NVIDIA,NVDA
2018-01-19,105.8259792424751,106.31937937327547,105.72906039934323,106.12554168701172,4837600,NXP,NXPI
2018-01-19,24.920000076293945,25.170000076293945,24.489999771118164,25.040000915527344,6543200,ON_SEMI,ON
2018-01-19,54.703758239746094,54.87259626139489,54.47059921918687,54.703758239746094,8864300,QUALCOMM,QCOM
2018-01-19,2.1500000953674316,2.2950000762939453,2.1449999809265137,2.2799999713897705,5496000,SUPER_MICRO_COOLING,SMCI
2018-01-19,36.99912119826931,37.38495728093798,36.59686935732723,36.67074966430664,6543700,TSMC,TSM
2018-01-22,12.609999656677246,12.739999771118164,12.369999885559082,12.649999618530273,34758600,AMD,AMD
2018-01-22,52.34948494940047,52.40413678903664,51.80294222935634,52.34037399291992,11479800,APPLIED_MATERIALS,AMAT
2018-01-22,188.34054141754706,189.29835510253906,187.2353674570026,189.29835510253906,1002300,ASML,ASML
2018-01-22,20.946106439508622,21.034416382910518,20.54949824223142,20.666982650756836,27230000,BROADCOM,AVGO
2018-01-22,56.68833622900795,57.83120210982273,56.589212884694064,57.69639587402344,29550000,GOOGLE,GOOGL
2018-01-22,37.60942238717928,38.44052488547292,37.60102883574828,38.406944274902344,27706800,INTEL,INTC
2018-01-22,10.142137030208803,10.218857733391868,10.032787363330119,10.105098724365234,10972000,KLA,KLAC
2018-01-22,18.56241919987852,18.69068079460256,18.45553312186134,18.63278579711914,28231000,LAM_RESEARCH,LRCX
2018-01-22,22.581490166843917,22.62900941217877,22.353394526299194,22.448434829711914,3620000,MARVELL,MRVL
2018-01-22,179.2261076472953,183.7761472704693,178.83950327001827,183.75631713867188,21059500,META,META
2018-01-22,41.4140861830161,41.81389236450195,40.64372675141896,41.81389236450195,37879400,MICRON,MU
2018-01-22,23.0,23.0,22.049999237060547,22.549999237060547,258300,MODINE_COOLING,MOD
2018-01-22,5.689983649183062,5.772211035255632,5.632449252459123,5.770482540130615,550944000,NVIDIA,NVDA
2018-01-22,106.34579770383179,106.8303918608955,106.2136417719706,106.68061065673828,2026200,NXP,NXPI
2018-01-22,25.170000076293945,25.40999984741211,24.959999084472656,25.3700008392334,6866000,ON_SEMI,ON
2018-01-22,54.5188383213501,55.27459474326148,54.4384401376121,55.21027374267578,8566200,QUALCOMM,QCOM
2018-01-22,2.2899999618530273,2.3450000286102295,2.2780001163482666,2.3350000381469727,7854000,SUPER_MICRO_COOLING,SMCI
2018-01-22,37.762582722711734,38.09095425989028,37.71332605266004,38.07453536987305,8335800,TSMC,TSM
2018-01-23,12.819999694824219,13.0,12.760000228881836,12.9399995803833,46417200,AMD,AMD
2018-01-23,52.72295719099621,52.9962268288848,52.08532571938154,52.64097595214844,8813500,APPLIED_MATERIALS,AMAT
2018-01-23,188.26683621824142,189.64830699828698,187.92607792280538,189.197021484375,559900,ASML,ASML
2018-01-23,20.637811483465995,20.84833718854977,20.351592173620485,20.729276657104492,35398000,BROADCOM,AVGO
2018-01-23,58.01654960732735,58.40758294017349,57.849531608708695,58.29161071777344,39138000,GOOGLE,GOOGL
